record_id,source,target_id,search_run_id,title,abstract_or_summary,year,journal_or_source,doi,pmid,url,raw_record_id,dedup_key,duplicate_of,is_duplicate
pubmed:42154023:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,[Management of recurrent urolithiasis: indications for therapy escalation and discontinuation].,"Urolithiasis is a common condition characterized by a high recurrence rate and substantial clinical and economic impact. Stone formers are stratified into low- and high-risk groups based on stone analysis and basic diagnostic evaluation. Following a stone event (spontaneous passage or interventional treatment), all patients should receive general preventive measures, including increased fluid intake, dietary modification, and lifestyle changes. High-risk patients should additionally undergo extended metabolic evaluation (24 h urine analysis) and, if indicated, targeted pharmacological therapy. Therapeutic escalation is warranted in cases of recurrent stone formation, persistent metabolic abnormalities in 24 h urine, or high-risk stone types (e.g., brushite, cystine). The primary aim is correction of pathological urinary parameters by reducing lithogenic factors (calcium, oxalate, uric acid) and increasing inhibitors of stone formation (citrate, magnesium). Pharmacological treatment mainly includes alkaline citrates, thiazides, and xanthine oxidase inhibitors, initiated at low doses and adjusted according to urinary and, if necessary, serum parameters. Therapy de-escalation or discontinuation may be considered in patients with sustained stone-free status and stable metabolic findings, considering age, recurrence dynamics, and comorbidities (particularly hypertension, diabetes, and obesity). Individualized management in interdisciplinary collaboration with nephrology, primary care, and nutritional medicine is essential, as urolithiasis should be regarded as a complex metabolic disorder. Patient adherence remains a key determinant of long-term therapeutic success.",2026,"Urologie (Heidelberg, Germany)",10.1007/s00120-026-02843-2,42154023,https://pubmed.ncbi.nlm.nih.gov/42154023/,42154023,doi:10.1007/s00120-026-02843-2,,false
pubmed:42152638:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,"Machine Learning-Enabled Exploration of Bryophyllum Pinnatum Phytoconstituents for Urolithiasis Management: Molecular Docking, MMGBSA Analysis, ADMET Profiling, MD simulations, and Toxicity Assessment.","INTRODUCTION: The development of stones in the urinary tract, particularly in the kidneys, is a common symptom of urolithiasis, commonly referred to as kidney stone disease. The risk of stone formation persists due to lifestyle, metabolic, and genetic factors, and recurrence is high even with advancements in surgical and pharmaceutical treatments.
MATERIAL AND METHODS: To treat urolithiasis, this study used an in-silico approach backed by machine learning to examine the therapeutic potential of naturally occurring compounds identified in Bryophyllum pinnatum. Molecular docking, molecular dynamics (MD) simulations, MM-GBSA binding energy analysis, and toxicity profiling were the primary techniques employed. Carbonic anhydrase, urease, calcium-sensing receptor (CaSR), and prostaglandin receptor are vital proteins contributing to kidney stone development. The study aimed to determine the binding and inhibitory potential of the selected phytochemicals against these targets.
RESULTS: The tested compounds showed considerable binding affinities, with BP1, BP3, BP8, BP10, and BP25 exhibiting potentially significant interactions with the target proteins. Interestingly, compound BP3 had a docking score of -9.2 kcal/mol against carbonic anhydrase, forming hydrophobic contacts and stable hydrogen bonds necessary for potent inhibition. Molecular dynamics simulations of 200 nanoseconds revealed low RMSD and RMSF values, similar to standard reference compounds, indicating that the ligand-protein complexes remained stable throughout the simulation.
DISCUSSION: BP3 and BP8 were placed in toxicity class 5 based on toxicity evaluations using ADMET predictions and ProTox-II, suggesting low toxicity and a favorable safety profile for potential therapeutic use. The computational results indicate that phytoconstituents from Bryophyllum pinnatum are promising candidates for developing safer and more effective plant-based kidney stone treatments.
CONCLUSION: This study opens the door to targeted phytotherapeutic approaches that may improve urolithiasis treatment strategies.",2026,Current pharmaceutical design,10.2174/0113816128415430251208123338,42152638,https://pubmed.ncbi.nlm.nih.gov/42152638/,42152638,doi:10.2174/0113816128415430251208123338,,false
pubmed:42147788:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,Long-term citrate treatment in high-risk kidney stone formers is not associated with metabolic adverse effects.,"BACKGROUND: Citrate is frequently applied in kidney stone formers (KSFs), yet long-term safety data are lacking. We evaluated the effects of prolonged citrate therapy on metabolic health, urinary risk factors and stone recurrence in high-risk KSFs in Switzerland.
METHODS: The Swiss Kidney Stone Cohort (SKSC) is a multicenter study including KSFs and controls. Blood and urine analyses were performed at baseline and longitudinally over 2 years in KSFs, with subsequent telephone follow-up for stone events. A total of 654 KSFs (110 with citrate, 544 without) and 207 controls were included. Outcomes comprised anthropometric indices (body mass index, body roundness index, waist-to-hip ratio), metabolic parameters, urinary relative supersaturation ratios (RSR), stone recurrence and stone composition.
RESULTS: No evidence for between-group differences in 1- to 2-year changes in anthropometric, glucose or lipid outcomes was identified. Anthropometric indices remained stable in both groups. HbA1c rose in non-citrate (NC) but not in citrate (C) group patients. High-density lipoprotein (HDL) cholesterol increased in both groups, while low-density lipoprotein (LDL) decreased only in C patients. Propensity score-matched analyses showed no between-group differences in 1- to 2-year changes in anthropometric, glucose or lipid outcomes, with only modest within-group changes in the C group (hemoglobin A1c, HDL- and LDL-cholesterol). Urine analyses showed a greater reduction in RSR for brushite among NC patients, whereas C patients had a stronger decline in uric acid (UA) RSR. Calcium oxalate RSR decreased similarly across groups. Stone recurrence was more frequent in C patients, with 43% versus 30% of NC patients changing stone type during follow-up. No shift toward calcium phosphate stones was observed in citrate users.
CONCLUSIONS: Long-term citrate therapy appeared metabolically safe, and selectively reduced UA supersaturation, while non-treated patients showed a more pronounced decrease for brushite. Higher recurrence among treated patients may reflect different baseline risk. A prospective trial is warranted to clarify additive benefits of citrate beyond dietary-guided counseling.",2026,Clinical kidney journal,10.1093/ckj/sfag058,42147788,https://pubmed.ncbi.nlm.nih.gov/42147788/,42147788,doi:10.1093/ckj/sfag058,,false
pubmed:42136917:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,When Stones Begin: Age of Onset Reveals the Systemic Metabolic Nature of Nephrolithiasis.,"BACKGROUND: Kidney stone disease is a common urological condition with a rising worldwide incidence. Although multiple metabolic and lifestyle risk factors have been identified, determinants influencing the age at which symptoms begin remain poorly defined. Understanding factors associated with earlier disease presentation may improve prevention strategies.
METHODS: This observational cohort study included 546 patients with confirmed nephrolithiasis. Participants were stratified into early-onset (<45 years) and late-onset (≥45 years) groups. Sociodemographic, lifestyle, clinical, urinalysis, and biochemical data were collected. Group comparisons were performed using the Chi-square test. Multivariable linear regression analyses evaluated independent associations between age of onset and clinical, laboratory, and hormonal variables. Statistical significance was set at p < 0.05.
RESULTS: Early-onset disease accounted for 57.1% of cases. Higher body mass index, smoking, functional status, employment, and education level were significantly associated with age of onset (p < 0.001). Several comorbidities, including hypertension, diabetes mellitus, cardiovascular disease, renal impairment, gout, gallstones, and renal cell carcinoma, were inversely associated with age of onset. Regression analyses confirmed younger onset as an independent predictor of hypertension (β = -0.374), diabetes (β = -0.381), heart disease (β = -0.253), renal impairment (β = -0.110), gout (β = -0.120), and gallstones (β = -0.148) (p < 0.05). Urinalysis parameters showed limited associations, with urinary crystals as the only significant predictor (p = 0.012). Elevated serum urea and calcium were independently associated with earlier onsets.
CONCLUSION: Early-onset nephrolithiasis is strongly associated with metabolic and cardiovascular comorbidities and specific biochemical abnormalities. Age of onset may serve as a clinically meaningful marker for risk stratification and targeted preventive interventions.",2026,Research and reports in urology,10.2147/RRU.S603165,42136917,https://pubmed.ncbi.nlm.nih.gov/42136917/,42136917,doi:10.2147/rru.s603165,,false
pubmed:42133563:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,LncRNA MIR205HG elevates FSTL1 expression to drive calcium oxalate nephrolithiasis in vitro through absorbing miR-5581-3p.,"Nephrolithiasis is a clinical entity with long-term course, facing rising global prevalence and recurrence rates. Long noncoding RNAs (LncRNAs) have emerged as regulators implicated in the progression of nephrolithiasis, yet the functional role of lncRNA MIR205HG remains poorly characterized. Our research attempted to investigate the function of the lncRNA MIR205HG in calcium oxalate nephrolithiasis and focus on its in-depth competitive endogenous RNA (ceRNA) regulatory network. MIR205HG expression in the Randall's plaque tissues of calcium oxalate (CaOx) nephrolithiasis patients and calcium oxalate monohydrate (COM)-stimulated HK2 cells was examined with GSE117518 dataset from GEO database and RT-qPCR. CCK-8 and flow cytometry assays separately estimated cell viability and apoptosis. DCFH-DA probe and western blotting measured oxidative stress mediators. RT-qPCR also tested miR-5581-3p and follistatin-like protein 1 (FSTL1) expressions. A targeting relationship among MIR205HG, miR-5581-3p and FSTL1 was determined using bioinformatics software and luciferase reporter assays. Besides, cellular morphology was observed and cell adhesion was detected. Western blotting assessed epithelial-mesenchymal transition (EMT) markers. A total of 62 upregulated and 17 downregulated genes were identified. MIR205HG expression was elevated both in the Randall's plaque tissues of calcium oxalate (CaOx) nephrolithiasis patients and COM-stimulated HK2 cells. MIR205HG silencing promoted the viability, inhibited the apoptosis, and ameliorated the oxidative stress in COM-induced HK2 cells. MIR205HG could sequester miR-5581-3p which directly targeted FSTL1. In addition to the impacts on FSTL1 expression, cell viability, apoptosis and oxidative stress, miR-5581-3p inhibitor could also restore the suppressive role of MIR205HG knockdown in the morphological changes, EMT and adhesion of COM-induced HK2 cells. Conclusively, lncRNA MIR205HG participated in the process of CaOx nephrolithiasis through mediating the miR-5581-3p/FSTL1 pathway.",2026,Kidney & blood pressure research,10.1159/000552339,42133563,https://pubmed.ncbi.nlm.nih.gov/42133563/,42133563,doi:10.1159/000552339,,false
pubmed:42129239:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,Chest radiographic findings suggestive of possible sarcoidosis in patients with nephrolithiasis.,"Renal involvement in sarcoidosis may manifest as hypercalcemia, hypercalciuria, nephrolithiasis, nephrocalcinosis, and other abnormalities, but is often underrecognized. This study investigated chest radiographic findings suggestive of possible sarcoidosis in patients with nephrolithiasis and compared available laboratory parameters between patients with and without such findings. This retrospective analytical cross-sectional study included patients undergoing PCNL or TUL for urinary stones at Razi Hospital (Guilan, Iran) from 2016 to 2021. Routine preoperative chest X-rays were reviewed; 1297 encounters had both a retrievable diagnostic-quality CXR and available core laboratory data. Two pulmonologists independently interpreted CXRs for findings suggestive of possible sarcoidosis and assigned Scadding stage (0-IV), each blinded to the other's assessment; discrepancies were adjudicated by a third pulmonologist. Preoperative laboratory variables (BUN, creatinine, uric acid, alkaline phosphatase, calcium, phosphorus, AST, ALT, and CBC) were extracted and compared between patients with radiographic findings suggestive of possible sarcoidosis (RFS group) and those without such findings (non-RFS group) using Mann-Whitney U tests and chi-square/Cochran-Armitage trend tests. Logistic regression was used to examine the association between elevated creatinine and RFS. Radiographic findings suggestive of possible sarcoidosis were identified in 2.5% of patients, most commonly in middle-aged men and predominantly as Scadding stage I patterns. Creatinine levels were higher in the RFS group than in the non-RFS group. Elevated creatinine was associated with RFS in unadjusted analysis but not after adjustment for age and sex. Radiographic findings suggestive of possible sarcoidosis were identified in a small subset of nephrolithiasis patients. Although higher creatinine levels were observed in this group, this finding should be interpreted cautiously. Chest radiography may help identify patients who warrant further evaluation, but prospective studies incorporating confirmatory diagnostic methods are needed to clarify the clinical significance of these findings.",2026,Scientific reports,10.1038/s41598-026-52030-8,42129239,https://pubmed.ncbi.nlm.nih.gov/42129239/,42129239,doi:10.1038/s41598-026-52030-8,,false
pubmed:42128230:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,Microgravity-Related Changes in Urinary Calcium and Oxalate Excretion: A Systematic Review of Astronaut Data.,"OBJECTIVE: To synthesize evidence on urinary calcium and oxalate in astronauts, comparing short- and long-duration missions and temporal patterns across mission phases.
METHODS: Studies involving astronauts that assessed microgravity as the primary exposure and collected urine specimens were included. PubMed and EMBASE were searched using Medical Subject Headings and Emtree terms. Results were synthesized narratively, with quantitative data summarized using descriptive statistics and medians with interquartile ranges where appropriate.
RESULTS: Thirty studies met the inclusion criteria, spanning early U.S. missions (Gemini, Apollo, Skylab), Russian Salyut and Mir missions, and more recent Space Shuttle and International Space Station flights. Most studies reported increased urinary calcium excretion, often peaking early in flight. Short missions showed heterogeneous and typically transient increases with rapid post-flight normalization, whereas long-duration missions demonstrated more consistent, sustained hypercalciuria with delayed recovery. Data on urinary oxalate were limited, with only 4 studies reporting in-flight measurements.
CONCLUSION: Hypercalciuria during spaceflight varies by mission duration, with the highest and most consistent risk observed during long-duration mission. Oxalate metabolism remains poorly studied in astronauts. As human spaceflight advances toward exploratory-class missions, further development and testing of countermeasures targeting hypercalciuria and other urinary risk factors for nephrolithiasis are needed.",2026,Urology,10.1016/j.urology.2026.05.001,42128230,https://pubmed.ncbi.nlm.nih.gov/42128230/,42128230,doi:10.1016/j.urology.2026.05.001,,false
pubmed:42105121:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,"A comparative analysis of osteoporosis, nephrolithiasis, and metabolic/cardiovascular comorbidities in normocalcemic and mild primary hyperparathyroidism.","INTRODUCTION: Normocalcemic primary hyperparathyroidism (NPHPT) is thought to be an early form of hypercalcemic primary hyperparathyroidism (PHPT). However, some studies have shown that the adverse effects on bone and kidney health are similar in both conditions.
MATERIALS AND METHODS: This is a nationwide, multicentre, retrospective study. Data from centres, including 404 patients with NPHPT and 723 patients with mild PHPT from different regions of Turkey, were included in this study. All laboratory parameters, dual-energy X-ray absorptiometry, and renal ultrasounds were performed locally at each centre. The prevalence of adverse bone and kidney outcomes and metabolic and cardiovascular comorbidities were the main outcome measures.
RESULTS: Patients with NPHPT had lower calcium and PTH levels. Skeletal outcomes revealed 29% osteoporosis and 42% osteopenia, while the prevalence of nephrolithiasis was 12.4%, which is similar to that observed in patients with mild PHPT. Hypertension was more prevalent in patients with mild PHPT than in those with NPHPT (44.4% vs. 34.9%, p = 0.002), as was diabetes mellitus (27.9% vs. 13.2%, p < 0.001). The prevalence of cardiovascular disease was similar (11.5% vs. 9.5%, p = 0.306).
CONCLUSION: Patients with NPHPT experience significant skeletal complications and nephrolithiasis but have lower rates of hypertension and diabetes.",2026,Journal of bone and mineral metabolism,10.1007/s00774-026-01732-0,42105121,https://pubmed.ncbi.nlm.nih.gov/42105121/,42105121,doi:10.1007/s00774-026-01732-0,,false
pubmed:42103208:pubmed_kidney_stone_refined_20260531T223339_33755914,pubmed,kidney_stone_refined,pubmed_kidney_stone_refined_20260531T223339_33755914,Gut Oxalate Transport and Gut Microbiome as Potential Therapeutic Targets for Hyperoxaluria and Hyperoxalemia: Implications for Related Human Disease.,"Besides kidney stones (KS), oxalate potentially contributes to chronic kidney disease (CKD) and its progression, CKD- and end stage kidney disease (ESKD)-associated cardiovascular diseases, and poor kidney transplant survival. KS affect about 1 in 5 men and 1 in 11 women and the recurrence rate remains high (50% in 5 years and up to 80% in 10-20 years), reflecting that current interventions are inadequate, and novel therapies are needed. 70-80% of KS are composed of calcium oxalate and small increases in urine oxalate enhance the KS risk. The gastrointestinal tract (gut) plays a major role in oxalate homeostasis by acting as a site for oxalate absorption and secretion. Therefore, the gut potentially represents a novel therapeutic pathway for body oxalate elimination. Strategies aiming at reducing the gut's ability to absorb oxalate and/or enhancing its ability to secrete oxalate can lead to decreased plasma and urinary oxalate levels and therefore can serve as novel approaches for the prevention and/or treatment of hyperoxalemia and hyperoxaluria. Humans lack oxalate metabolizing enzymes, and they rely on gut bacteria referred to as oxalate-degrading bacteria (oxalobiome) for gut oxalate degradation. This limits net gut oxalate absorption, thereby helping with maintaining normal oxalate homeostasis. This review focuses on the role of gut oxalate transport and gut microbiome in overall oxalate homeostasis and how they can be therapeutically targeted. Importantly, the majority of evidence for gut oxalate transport is derived from animal studies, but the relevance of these findings to human gut oxalate transport remains to be established.",2026,Mayo Clinic proceedings,10.1016/j.mayocp.2026.04.020,42103208,https://pubmed.ncbi.nlm.nih.gov/42103208/,42103208,doi:10.1016/j.mayocp.2026.04.020,,false
pubmed:28317415:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Uninterrupted Dabigatran versus Warfarin for Ablation in Atrial Fibrillation.,"BACKGROUND: Catheter ablation of atrial fibrillation is typically performed with uninterrupted anticoagulation with warfarin or interrupted non-vitamin K antagonist oral anticoagulant therapy. Uninterrupted anticoagulation with a non-vitamin K antagonist oral anticoagulant, such as dabigatran, may be safer; however, controlled data are lacking. We investigated the safety of uninterrupted dabigatran versus warfarin in patients undergoing ablation of atrial fibrillation.
METHODS: In this randomized, open-label, multicenter, controlled trial with blinded adjudicated end-point assessments, we randomly assigned patients scheduled for catheter ablation of paroxysmal or persistent atrial fibrillation to receive either dabigatran (150 mg twice daily) or warfarin (target international normalized ratio, 2.0 to 3.0). Ablation was performed after 4 to 8 weeks of uninterrupted anticoagulation, which was continued during and for 8 weeks after ablation. The primary end point was the incidence of major bleeding events during and up to 8 weeks after ablation; secondary end points included thromboembolic and other bleeding events.
RESULTS: The trial enrolled 704 patients across 104 sites; 635 patients underwent ablation. Baseline characteristics were balanced between treatment groups. The incidence of major bleeding events during and up to 8 weeks after ablation was lower with dabigatran than with warfarin (5 patients [1.6%] vs. 22 patients [6.9%]; absolute risk difference, -5.3 percentage points; 95% confidence interval, -8.4 to -2.2; P<0.001). Dabigatran was associated with fewer periprocedural pericardial tamponades and groin hematomas than warfarin. The two treatment groups had a similar incidence of minor bleeding events. One thromboembolic event occurred in the warfarin group.
CONCLUSIONS: In patients undergoing ablation for atrial fibrillation, anticoagulation with uninterrupted dabigatran was associated with fewer bleeding complications than uninterrupted warfarin. (Funded by Boehringer Ingelheim; RE-CIRCUIT ClinicalTrials.gov number, NCT02348723 .).",2017,The New England journal of medicine,10.1056/NEJMoa1701005,28317415,https://pubmed.ncbi.nlm.nih.gov/28317415/,28317415,doi:10.1056/nejmoa1701005,,false
pubmed:39644000:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Warfarin and heparin monitoring in antiphospholipid syndrome.,"Anticoagulation is central to the management of antiphospholipid syndrome (APS), an acquired thrombo-inflammatory disorder characterized by thrombosis (venous, arterial, or microvascular) or pregnancy morbidity, in association with persistent antiphospholipid antibodies (aPL; ie, 1 or more of lupus anticoagulant [LA], anticardiolipin, anti-beta-2- glycoprotein I, IgG, or IgM antibodies). The mainstay of anticoagulation in patients with thrombotic APS is warfarin or an alternative vitamin K antagonist (VKA) and, in certain situations, low-molecular-weight heparin (LMWH) or unfractionated heparin (UFH). Accurate assessment of anticoagulation intensity underpins optimal anticoagulant dosing for thrombus treatment or primary/secondary prevention. In patients with APS on warfarin, the international normalized ratio (INR) may not be representative of anticoagulation intensity due to an interaction between LA and the thromboplastin reagent used in the INR determination. In this review, we summarize the use of warfarin/VKA in patients with APS, along with venous and point-of-care INR monitoring. We also discuss the role and monitoring of LMWH/UFH, including in the anticoagulant refractory setting and during pregnancy.",2024,Hematology. American Society of Hematology. Education Program,10.1182/hematology.2024000547,39644000,https://pubmed.ncbi.nlm.nih.gov/39644000/,39644000,doi:10.1182/hematology.2024000547,,false
pubmed:36244055:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Risk and Management of Bleeding Complications with Direct Oral Anticoagulants in Patients with Atrial Fibrillation and Venous Thromboembolism: a Narrative Review.,"Atrial fibrillation (AF) and venous thromboembolism (VTE) are highly prevalent conditions with a significant healthcare burden, and represent the main indications for anticoagulation. Direct oral anticoagulants (DOACs) are the first choice treatment of AF/VTE, and have become the most prescribed class of anticoagulants globally, overtaking vitamin K antagonists (VKAs). Compared to VKAs, DOACs have a similar or better efficacy/safety profile, with reduced risk of intracerebral hemorrhage (ICH), while the risk of major bleeding and other bleeding harms may vary depending on the type of DOAC. We have critically reviewed available evidence from randomized controlled trials and observational studies regarding the risk of bleeding complications of DOACs compared to VKAs in patients with AF and VTE. Special patient populations (e.g., elderly, extreme body weights, chronic kidney disease) have specifically been addressed. Management of bleeding complications and possible resumption of anticoagulation, in particular after ICH and gastrointestinal bleeding, are also discussed. Finally, some suggestions are provided to choose the optimal DOAC to minimize adverse events according to individual patient characteristics and bleeding risk.",2023,Advances in therapy,10.1007/s12325-022-02333-9,36244055,https://pubmed.ncbi.nlm.nih.gov/36244055/,36244055,doi:10.1007/s12325-022-02333-9,,false
pubmed:39288907:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,"Pharmacokinetic and Pharmacodynamic Interactions between Food or Herbal Products and Oral Anticoagulants: Evidence Review, Practical Recommendations, and Knowledge Gaps.","Interactions between food and oral anticoagulants (OACs), particularly vitamin K antagonists such as warfarin, are widely recognized and may also be clinically relevant for direct OACs. Pharmacokinetic and pharmacodynamic interactions with food or herbs can lead to anticoagulation potentiation, increased risk of bleeding, or reduced drug efficacy, all compromising patient safety. We conducted a systematic search for randomized controlled trials (RCTs) on PubMed for assessments of interactions between OACs and various ingestants. Since the RCT evidence was slim, we also reviewed prospective longitudinal studies, case series, and case reports to identify possible associations between foods and anticoagulation therapy. We referred to basic or translational studies that shared putative explanations for such interactions, but we failed to identify high-quality evidence in most cases. The limited evidence, small sample size of the studies, conflicting results, and possible heterogeneity in the contents of herbal products prevent a conclusive assessment of these interactions. Existing evidence suggests that (1) cranberry juice consumption (up to 240 mL/d and probably even more) with warfarin is safe; (2) use of green leafy vegetables with a high daily content (more than 250 µg) of vitamin K should be cautioned for patients receiving warfarin, because it may decrease warfarin efficacy. It is also advisable for patients to maintain highly constant intake of green leafy vegetables to ensure stable warfarin effectiveness; (3) ginger, even in small quantities (excluding commercial ginger-flavored beverages, which contain only negligible amounts of ginger), and mango (more than one fruit) can both potentiate warfarin effects; (4) patients taking OACs should avoid St. John's wort due to diminished anticoagulant effect; and (5) consumption of less than 240 mL of grapefruit juice daily is unlikely to interact with OACs. Future longitudinal observational cohort studies and RCTs with larger sample sizes are needed to study specific interactions between food or herbal products and OACs.",2025,Seminars in thrombosis and hemostasis,10.1055/s-0044-1790258,39288907,https://pubmed.ncbi.nlm.nih.gov/39288907/,39288907,doi:10.1055/s-0044-1790258,,false
pubmed:36304597:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Dietary supplements and bleeding.,"An estimated one-third of US adults use herbal supplements, often without reporting that use to their physicians. These supplements can potentially alter bleeding and coagulation during surgery and when used concomitantly with anticoagulants. Our objective was to provide a comprehensive review of the evidence of bleeding risks of the most popular herbal and dietary supplements. A PubMed search and review of the literature was performed. We found that garlic and hawthorn supplementation is strongly associated with surgical bleeding independent of anticoagulants. Cordyceps sinensis, echinacea, and aloe vera are loosely associated with surgical bleeding independent of anticoagulants. In patients on anticoagulants, ginkgo biloba, chondroitin-glucosamine, melatonin, turmeric, bilberry, chamomile, fenugreek, milk thistle, and peppermint are associated with bleeding risk. No evidence was found for bleeding with these supplements independent of anticoagulants. Fish oil, ginseng, and saw palmetto are not associated with bleeding. Evidence for overall bleeding risk associated with St. John's wort, ginger, ginkgo biloba, or cranberry supplementation is conflicting. In conclusion, physicians must be aware of the potential anticoagulant effects of these supplements. It is imperative to report dietary and herbal supplement usage to physicians and is best to discontinue nonessential supplement use 2 weeks prior to surgery.",2022,Proceedings (Baylor University. Medical Center),10.1080/08998280.2022.2121575,36304597,https://pubmed.ncbi.nlm.nih.gov/36304597/,36304597,doi:10.1080/08998280.2022.2121575,pubmed:36304597:pubmed_anticoag_refined_20260531T223335_90c4eb6f,true
pubmed:27754958:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Point-of-care testing INR: an overview.,"Oral anticoagulant therapies with the anti-vitamin K drugs (AVK), warfarin, acenocoumarol and phenprocoumon, are employed in primary and secondary anti-thrombotic prophylaxis in patients with venous thromboembolism, atrial fibrillation and cardiac mechanical valves. However, a monitoring test such as the International Normalized Ratio (INR) is required. The periodic monitoring of this therapy entails discomfort for the patients. Telemedicine and telecare can provide significant aid in the management of this therapy allowing patients to perform the test at home or anywhere else with a portable device, i.e. point-of-care testing (POCT), and to send the result to a thrombosis (TC) via web. Patients can receive dose adjustment sent back by the TC. The effectiveness of this type of management is equal or superior to the traditional AVK monitoring in terms of hemorrhagic and thrombotic events. Analysis of the costs with a horizon of 10 years reveals that both self-testing and self-management are cost-effective. The aim of this overview is to describe the pros and cons of the use of POCT as an alternative in the monitoring of AVK. In particular, description of the POCT, decentralization, quality of the therapy, safety and costs will be examined.",2017,Clinical chemistry and laboratory medicine,10.1515/cclm-2016-0381,27754958,https://pubmed.ncbi.nlm.nih.gov/27754958/,27754958,doi:10.1515/cclm-2016-0381,,false
pubmed:21364039:pubmed_anticoag_refined_20260603T125913_ece52619,pubmed,anticoag_refined,pubmed_anticoag_refined_20260603T125913_ece52619,Warfarin-cranberry juice interaction.,"OBJECTIVE: To report a case of warfarin-cranberry juice interaction, which resulted in an international normalized ratio (INR) elevation on 2 separate occasions.
CASE SUMMARY: A 46-year-old female was receiving a total weekly dose of 56 mg of warfarin. During the 4 months prior to the incident INR, her average INR was 2.0, with a range of 1.6-2.2, while taking the same weekly dose of warfarin. Her INR increased to 4.6 after drinking approximately 1.5 quarts (1420 mL) of cranberry juice cocktail daily for 2 days. Her INR 14 days later without cranberry juice cocktail consumption was 2.3. For the next 3 months, while taking warfarin 56 mg per week, her average INR was 2.1, with a range of 1.4-2.5. At a subsequent visit, after drinking approximately 2 quarts (1893 mL) of cranberry juice cocktail daily for 3-4 days, her INR had increased to 6.5. Her INR after holding warfarin for 3 days was 1.86. Her INR 7 days after resuming the weekly dose of warfarin 56 mg was 3.2. During both of the elevated INR episodes, no other factors were identified that would have resulted in an elevated INR, such as drug, herbal, disease, or other food interactions. An objective causality assessment revealed the interaction was highly probable.
DISCUSSION: Warfarin is the most commonly used anticoagulant for chronic therapy. There have been several case reports of cranberry juice or cranberry sauce potentiating the effects of warfarin by elevating the INR; however, clinical trials evaluating this interaction have failed to demonstrate a significant effect on an INR.
CONCLUSIONS: Our case report describes INR elevations in a patient previously stable on warfarin after ingestion of cranberry juice cocktail daily for several days. This elevation occurred on 2 separate occasions, which distinguishes our case from other published literature.",2011,The Annals of pharmacotherapy,10.1345/aph.1P451,21364039,https://pubmed.ncbi.nlm.nih.gov/21364039/,21364039,doi:10.1345/aph.1p451,,false
